Time,CPU_Usage,Memory_Usage,Network_Usage,Temperature
09-07-2024 15:41,25.35059186,5.070118372,200,48.316348
09-07-2024 15:42,25.27621434,5.055242868,200,47.54828342
09-07-2024 15:43,25.20230753,5.040461505,200,47.96053753
09-07-2024 15:44,25.12887282,5.025774565,162.7612648,43.06209704
09-07-2024 15:45,25.05591163,5.011182326,162.6397791,44.45912771
09-07-2024 15:46,24.98342534,14.59668507,162.397646,43.82198578
09-07-2024 15:47,24.91141532,13.66872228,162.0349433,45.48605602
09-07-2024 15:48,24.83988296,12.82779182,161.5518969,45.74861296
09-07-2024 15:49,24.76882961,12.06562084,160.9488809,45.02769652
09-07-2024 15:50,24.69825663,11.37472377,160.2264169,44.95647786
09-07-2024 15:51,24.62816535,10.7483274,159.3851734,45.07860262
09-07-2024 15:52,84.55855712,10.18030313,158.4259654,50.0990664
09-07-2024 15:53,78.77967833,9.665105566,157.3497527,48.94320655
09-07-2024 15:54,73.54464025,9.197717069,156.1576393,48.84700598
09-07-2024 15:55,68.80173712,8.773597509,154.8508718,47.86115821
09-07-2024 15:56,64.50418374,4.856996196,153.4308379,47.3175828
09-07-2024 15:57,60.60964724,4.843561531,151.8990649,46.8625964
09-07-2024 15:58,57.07982335,4.830225037,150.2572176,45.9776176
09-07-2024 15:59,53.88005307,4.816986969,148.5070964,45.36355416
09-07-2024 16:00,50.97897573,4.803847577,146.6506351,44.16628004
09-07-2024 16:01,48.34821515,4.916456465,144.6898985,44.7110491
09-07-2024 16:02,23.88932912,5.029078414,142.6270801,41.93612524
09-07-2024 16:03,23.82511979,5.141627617,140.4644989,41.76015547
09-07-2024 16:04,23.76140879,5.254018381,138.2045973,42.0878202
09-07-2024 16:05,23.69819733,5.366165188,135.8499376,42.47406771
09-07-2024 16:06,23.63548662,5.477982756,133.4031991,41.07322715
09-07-2024 16:07,23.57327785,5.589386093,200,48.10929304
09-07-2024 16:08,23.51157221,5.700290559,200,48.04820581
09-07-2024 16:09,23.45037088,5.810611922,200,48.49342321
09-07-2024 16:10,23.389675,5.920266417,200,47.47510516
09-07-2024 16:11,23.32948576,6.029170806,200,47.46521982
09-07-2024 16:12,23.26980427,6.137242428,200,47.52831544
09-07-2024 16:13,23.2106317,6.244399264,200,46.81174862
09-07-2024 16:14,23.15196915,6.350559988,200,47.92725045
09-07-2024 16:15,23.09381775,6.455644026,200,47.42862183
09-07-2024 16:16,23.03617861,6.559571609,200,48.08516387
09-07-2024 16:17,22.97905282,6.662263829,200,46.76792562
09-07-2024 16:18,22.92244147,6.763642693,200,47.94010385
09-07-2024 16:19,22.86634564,6.863631177,193.4126179,47.1861742
09-07-2024 16:20,22.81076639,16,180.614285,46.67002383
09-07-2024 16:21,22.75570479,15.74557328,168.6701749,46.21624779
09-07-2024 16:22,22.70116187,15.01431497,157.499179,44.11916118
09-07-2024 16:23,22.64713869,14.36003259,200,48.85258294
09-07-2024 16:24,22.59363627,13.77516891,200,48.32096517
09-07-2024 16:25,22.54065563,13.25288032,200,49.40887411
09-07-2024 16:26,22.48819777,12.78696914,190.7954128,47.53857816
09-07-2024 16:27,22.4362637,12.37182229,175.7190243,46.39061502
09-07-2024 16:28,22.3848544,12.00235585,161.7238779,44.91595457
09-07-2024 16:29,22.33397085,11.67396487,148.7102315,43.84463111
09-07-2024 16:30,22.28361402,7.850835355,136.5882486,41.74531143
09-07-2024 16:31,22.23378488,7.928553957,128.767001,40.23420353
09-07-2024 16:32,22.18448436,8.003992035,55.46121091,33.7864596
09-07-2024 16:33,22.13571341,8.077091318,55.33928353,33.69377815
09-07-2024 16:34,22.08747296,8.147795207,55.2186824,32.027306
09-07-2024 16:35,22.03976392,8.216048818,55.0994098,32.69956037
09-07-2024 16:36,21.99258721,8.281799014,54.98146801,33.8785561
09-07-2024 16:37,21.94594371,8.344994447,54.86485927,34.22577699
09-07-2024 16:38,21.89983432,8.405585591,54.74958581,33.4641507
09-07-2024 16:39,21.85425992,8.463524773,54.63564981,33.89995943
09-07-2024 16:40,21.80922138,8.518766213,54.52305344,33.53968407
09-07-2024 16:41,21.76471954,8.571266049,54.41179886,33.49298215
09-07-2024 16:42,21.72075527,8.62098237,54.30188817,33.3927732
09-07-2024 16:43,21.67732939,8.667875243,54.19332347,33.49421405
09-07-2024 16:44,21.63444273,8.711906743,54.08610683,33.63744846
09-07-2024 16:45,21.59209612,8.753040979,53.98024029,33.23168005
09-07-2024 16:46,21.55029034,8.791244116,53.87572586,34.04507594
09-07-2024 16:47,21.50902621,8.8264844,53.77256553,32.910705
09-07-2024 16:48,21.46830451,8.85873218,53.67076128,34.25035218
09-07-2024 16:49,21.42812601,8.88795993,53.57031503,33.28089433
09-07-2024 16:50,21.38849148,8.914142262,200,48.00424616
09-07-2024 16:51,21.34940167,8.937255951,200,47.71483219
09-07-2024 16:52,21.31085732,8.957279948,200,48.23152483
09-07-2024 16:53,21.27285918,8.974195391,186.5294277,46.48931844
09-07-2024 16:54,21.23540795,8.987985626,173.7461282,45.15923956
09-07-2024 16:55,21.19850437,8.998636208,162.1717797,44.54337759
09-07-2024 16:56,21.16214912,9.006134922,151.6914673,43.76656399
09-07-2024 16:57,21.12634291,9.010471783,142.2012119,41.71274988
09-07-2024 16:58,21.0910864,9.011639048,133.6069296,41.78375462
09-07-2024 16:59,21.05638029,9.009631217,125.8234895,41.21289593
09-07-2024 17:00,21.02222521,9.004445042,52.55556303,32.37572685
09-07-2024 17:01,20.98862183,8.996079526,52.47155458,32.82258861
09-07-2024 17:02,20.95557079,8.984535925,52.38892697,33.84481915
09-07-2024 17:03,20.92307271,8.969817744,52.30768177,33.40663502
09-07-2024 17:04,20.89112821,8.95193074,52.22782053,34.06173328
09-07-2024 17:05,20.85973791,8.930882916,52.14934476,33.10534178
09-07-2024 17:06,20.82890239,8.906684512,52.07225597,32.91776856
09-07-2024 17:07,20.79862225,8.879348006,51.99655562,33.848134
09-07-2024 17:08,20.76889806,8.848888095,51.92224514,32.73619625
09-07-2024 17:09,20.73973038,8.815321695,51.84932596,33.01840598
09-07-2024 17:10,20.71111979,8.778667923,51.77779947,33.40650046
09-07-2024 17:11,20.68306681,8.738948089,51.70766702,33.44220005
09-07-2024 17:12,20.65557198,8.696185674,51.63892994,32.70024247
09-07-2024 17:13,20.62863583,8.650406322,51.57158956,33.21540529
09-07-2024 17:14,20.60225886,8.601637819,51.50564715,32.92550265
09-07-2024 17:15,20.57644159,8.549910074,51.44110397,32.21538214
09-07-2024 17:16,20.5511845,8.495255096,51.37796124,32.8119001
09-07-2024 17:17,20.52648807,8.437706979,51.31622017,32.21089733
09-07-2024 17:18,20.50235277,8.377301871,51.25588193,32.68382419
09-07-2024 17:19,20.47877907,8.314077955,51.19694768,32.39818141
09-07-2024 17:20,20.45576741,8.24807542,51.13941852,33.37123859
09-07-2024 17:21,20.43331823,8.179336435,51.08329557,33.11977699
09-07-2024 17:22,20.41143195,8.107905117,51.02857988,33.72410263
09-07-2024 17:23,20.390109,8.033827506,50.97527251,32.47903835
09-07-2024 17:24,20.36934978,7.957151529,50.92337446,32.98662544
09-07-2024 17:25,20.34915469,7.877926971,50.87288671,32.35851013
09-07-2024 17:26,20.3295241,7.796205435,50.82381025,32.57916297
09-07-2024 17:27,20.3104584,7.712040314,50.77614599,32.68013113
09-07-2024 17:28,20.29195794,7.62548675,200,48.7785682
09-07-2024 17:29,20.27402308,7.536601597,200,47.96300754
09-07-2024 17:30,20.25665416,7.445443381,198.013171,47.50764546
09-07-2024 17:31,20.23985151,7.352072265,183.9469085,46.69338806
09-07-2024 17:32,20.22361545,16,171.2166469,46.08052385
09-07-2024 17:33,20.20794629,15.8453791,159.6953845,44.54682949
09-07-2024 17:34,20.19284433,14.91912197,149.2682053,43.77561415
09-07-2024 17:35,20.17830985,14.06957175,139.8311293,42.2550218
09-07-2024 17:36,20.16434314,13.28931028,131.2900714,42.96719239
09-07-2024 17:37,20.15094445,12.57163316,123.5598999,41.23825416
09-07-2024 17:38,20.13811405,11.91048188,50.34528512,33.03609177
09-07-2024 17:39,20.12585217,11.30038246,50.31463043,33.55370775
09-07-2024 17:40,20.11415906,10.73638987,50.28539764,33.3880399
09-07-2024 17:41,20.10303493,10.21403777,50.25758731,33.19902082
09-07-2024 17:42,20.09247999,6.197650396,200,47.88640572
09-07-2024 17:43,20.08249445,6.082952154,200,47.21032682
09-07-2024 17:44,20.07307849,5.966951585,197.5542318,47.1418973
09-07-2024 17:45,20.0642323,5.849726936,183.5078605,46.7715277
09-07-2024 17:46,20.05595605,5.731357367,170.7974984,44.76049063
09-07-2024 17:47,20.04824988,5.611922901,159.2961435,43.14550637
09-07-2024 17:48,20.04111396,5.491504364,148.8888794,42.37205898
09-07-2024 17:49,20.03454841,5.370183336,139.4717257,41.22055648
09-07-2024 17:50,20.02855335,5.248042087,130.9505969,41.07158239
09-07-2024 17:51,80.02312891,5.125163529,123.240361,45.55844598
09-07-2024 17:52,74.30852027,5.001631154,200,52.95308237
09-07-2024 17:53,69.13783746,4.877528977,197.4065162,51.81092893
09-07-2024 17:54,64.45937349,4.752941482,183.3729803,51.36248352
09-07-2024 17:55,60.22634195,4.62795356,170.6754563,48.86758466
09-07-2024 17:56,56.39640873,4.502650453,159.1869416,47.30339724
09-07-2024 17:57,52.93126834,4.377117694,148.7925199,45.95900429
09-07-2024 17:58,49.79626054,4.251441052,139.3882105,44.14628111
09-07-2024 17:59,46.96002343,4.125706468,130.8799275,43.95719979
09-07-2024 18:00,44.39417958,4,123.1825388,42.12383123
09-07-2024 18:01,20.55876258,4.000057116,53.49066362,33.69135106
09-07-2024 18:02,21.1179262,4.000228462,56.97850314,33.04726357
09-07-2024 18:03,21.67732077,4.000514035,60.45927176,33.97145085
09-07-2024 18:04,22.23677631,4.000913829,63.92873296,34.10005346
09-07-2024 18:05,22.79612296,4.001427838,67.38266574,34.55184424
09-07-2024 18:06,23.35519108,4.00205605,70.81686971,33.98240288
09-07-2024 18:07,23.91381126,4.002798455,74.22717025,34.72277801
09-07-2024 18:08,24.47181442,4.003655038,77.60942356,36.3634669
09-07-2024 18:09,25.02903179,4.004625783,80.95952172,35.35490841
09-07-2024 18:10,25.58529504,4.005710671,84.27339771,36.83245558
09-07-2024 18:11,26.14043626,4.006909681,87.54703036,38.06942723
09-07-2024 18:12,26.69428806,4.008222791,90.7764492,37.42440136
09-07-2024 18:13,27.24668362,4.009649977,93.95773939,38.58478123
09-07-2024 18:14,27.79745671,4.011191209,97.0870464,38.23562579
09-07-2024 18:15,28.34644175,4.012846461,100.1605808,38.38341555
09-07-2024 18:16,28.89347388,4.014615698,103.1746227,38.79559381
09-07-2024 18:17,29.438389,4.016498889,106.1255265,38.86935256
09-07-2024 18:18,29.98102381,4.018495998,109.0097252,39.19687013
09-07-2024 18:19,30.52121587,4.020606985,111.8237348,39.37397536
09-07-2024 18:20,31.05880364,4.022831811,114.5641586,40.17617816
09-07-2024 18:21,31.59362656,4.025170435,117.2276911,41.38484139
09-07-2024 18:22,32.12552504,4.02762281,119.8111222,41.30866332
09-07-2024 18:23,32.65434056,4.03018889,122.3113412,41.00202464
09-07-2024 18:24,33.17991572,4.032868628,200,49.02838328
09-07-2024 18:25,33.70209423,4.035661971,200,48.73107879
09-07-2024 18:26,34.22072103,4.038568866,200,49.53665918
09-07-2024 18:27,34.73564228,4.041589258,200,48.06157419
09-07-2024 18:28,35.24670546,4.04472309,200,49.89443939
09-07-2024 18:29,35.75375936,4.047970302,200,48.70754887
09-07-2024 18:30,36.25665416,4.051330832,200,48.83877388
09-07-2024 18:31,36.75524148,4.054804616,200,48.46964359
09-07-2024 18:32,37.24937439,4.058391588,200,49.20815225
09-07-2024 18:33,37.73890752,4.062091679,200,48.83966862
09-07-2024 18:34,38.22369701,4.06590482,200,49.81070322
09-07-2024 18:35,38.70360065,4.069830937,200,49.61490893
09-07-2024 18:36,39.17847786,4.073869956,200,48.97840861
09-07-2024 18:37,39.64818974,4.078021801,200,48.93414502
09-07-2024 18:38,40.11259916,4.082286391,200,49.09850208
09-07-2024 18:39,40.57157074,4.086663646,148.8980556,43.88280368
09-07-2024 18:40,41.02497092,4.091153482,149.6201938,44.33385734
09-07-2024 18:41,100,4.095755814,150.2237546,50.0115915
09-07-2024 18:42,96.20477726,4.100470555,150.7080715,50.68546739
09-07-2024 18:43,91.47428077,4.105297614,151.0726252,49.41604622
09-07-2024 18:44,87.22934559,4.110236899,151.3170439,49.55351351
09-07-2024 18:45,83.42306135,4.115288318,151.441104,49.18990455
09-07-2024 18:46,80.01297205,4.120451772,151.4447299,47.63125902
09-07-2024 18:47,76.96065244,4.125727165,151.3279946,48.5981615
09-07-2024 18:48,74.23132462,4.131114396,151.0911195,47.0919159
09-07-2024 18:49,71.79351122,4.136613361,150.7344739,47.24953951
09-07-2024 18:50,69.61872155,4.142223957,150.2585748,47.73563513
09-07-2024 18:51,45.60840115,4.147946077,149.664086,45.00446173
09-07-2024 18:52,45.98524217,4.153779611,148.9518178,44.73886307
09-07-2024 18:53,46.35495857,4.159724449,148.1227252,43.97225189
09-07-2024 18:54,46.71744621,4.165780478,147.1779076,45.28843274
09-07-2024 18:55,47.07260332,4.171947581,146.1186068,44.95336537
09-07-2024 18:56,47.42033053,4.178225642,144.946206,44.22624531
09-07-2024 18:57,47.76053088,4.184614542,143.6622275,44.07996712
09-07-2024 18:58,48.09310987,4.191114158,142.2683316,44.96869701
09-07-2024 18:59,48.41797546,4.197724367,200,50.41177211
09-07-2024 19:00,38.22392553,2.102222521,200,48.35246518
09-07-2024 19:01,38.51602077,2.105638029,200,48.69696697
09-07-2024 19:02,38.79986617,2.10910864,200,50.06954311
09-07-2024 19:03,39.07538023,2.112634291,200,49.61992033
09-07-2024 19:04,39.34248404,2.116214912,200,49.14615553
09-07-2024 19:05,39.60110137,2.119850437,200,49.18328064
09-07-2024 19:06,39.85115862,2.123540795,190.2440972,47.1341892
09-07-2024 19:07,40.0925849,2.127285918,179.4042675,47.81572606
09-07-2024 19:08,40.32531201,2.131085732,169.2869475,45.94862515
09-07-2024 19:09,40.54927448,2.134940167,93.59981272,38.22406866
09-07-2024 19:10,40.7644096,2.138849148,200,49.6653123
09-07-2024 19:11,40.97065742,2.142812601,196.9317952,48.6895497
09-07-2024 19:12,41.16796078,2.146830451,183.8615962,46.80615578
09-07-2024 19:13,41.3562653,2.150902621,171.7037596,46.72599747
09-07-2024 19:14,41.53551944,2.155029034,160.3681949,44.6481432
09-07-2024 19:15,41.7056745,2.159209612,149.7737993,44.33447092
09-07-2024 19:16,41.86668461,2.163444273,139.847606,43.54657793
09-07-2024 19:17,42.01850677,2.167732939,130.5240129,42.33210518
09-07-2024 19:18,42.16110086,2.172075527,121.7440841,41.47104245
09-07-2024 19:19,42.29442964,2.176471954,113.4549179,41.56804378
09-07-2024 19:20,42.41845878,2.180922138,61.46354105,36.38894151
09-07-2024 19:21,42.53315686,2.185425992,58.21952434,34.83504049
09-07-2024 19:22,42.63849536,2.189983432,54.93852848,34.67932244
09-07-2024 19:23,42.73444871,2.194594371,51.6246192,34.38543251
09-07-2024 19:24,42.82099425,2.199258721,48.28190309,34.31449609
09-07-2024 19:25,42.8981123,2.203976392,44.91452267,33.96066982
09-07-2024 19:26,42.96578609,2.208747296,41.5266513,34.5286598
09-07-2024 19:27,43.02400182,2.213571341,38.12248809,33.2432401
09-07-2024 19:28,43.07274865,2.218448436,34.70625283,32.48461226
09-07-2024 19:29,43.11201868,2.223378488,31.28218077,32.36774995
09-07-2024 19:30,43.14180701,2.228361402,27.85451753,32.50915871
09-07-2024 19:31,43.16211167,2.233397085,27.91746356,32.20273493
09-07-2024 19:32,43.17293366,2.23848544,27.981068,32.49605108
09-07-2024 19:33,43.17427696,2.24362637,28.04532962,32.22423581
09-07-2024 19:34,43.16614849,2.248819777,28.11024721,32.71492047
09-07-2024 19:35,43.14855815,2.254065563,28.17581953,32.31371162
09-07-2024 19:36,43.12151879,2.259363627,28.24204534,31.75409115
09-07-2024 19:37,43.0850462,2.264713869,28.30892337,32.19244125
09-07-2024 19:38,43.03915914,2.270116187,28.37645234,33.4742757
09-07-2024 19:39,42.98387929,2.275570479,28.44463098,32.98852045
09-07-2024 19:40,42.91923129,2.281076639,28.51345799,31.79054262
09-07-2024 19:41,42.84524269,2.286634564,28.58293205,33.26067722
09-07-2024 19:42,42.76194396,2.292244147,28.65305184,32.4392753
09-07-2024 19:43,42.66936848,2.297905282,28.72381603,32.12491716
09-07-2024 19:44,42.56755255,2.303617861,28.79522326,32.22584846
09-07-2024 19:45,42.45653532,2.309381775,28.86727219,32.39173011
09-07-2024 19:46,42.33635885,2.315196915,28.93996144,32.90118384
09-07-2024 19:47,42.20706804,2.32106317,29.01328962,32.44915648
09-07-2024 19:48,42.06871066,2.326980427,29.08725534,32.51499588
09-07-2024 19:49,41.9213373,2.332948576,29.16185719,32.94727932
09-07-2024 19:50,81.76500137,2.3389675,29.23709376,36.13456121
09-07-2024 19:51,77.79325581,2.345037088,29.3129636,36.09634142
09-07-2024 19:52,74.17489958,2.351157221,29.38946527,35.81099021
09-07-2024 19:53,70.87552306,2.357327785,29.46659732,35.33730905
09-07-2024 19:54,67.8639998,2.363548662,29.54435828,35.22669199
09-07-2024 19:55,65.11217424,2.369819733,29.62274666,34.36487038
09-07-2024 19:56,62.59457932,2.376140879,29.70176098,34.95724735
09-07-2024 19:57,60.28818082,2.382511979,29.78139973,33.96828168
09-07-2024 19:58,58.1721461,2.388932912,29.8616614,34.26960162
09-07-2024 19:59,56.2276348,2.395403557,29.94254446,33.96175348
09-07-2024 20:00,39.72243186,2.401923789,30.02404736,31.87153389
09-07-2024 20:01,39.47182104,2.534142836,30.10616855,33.02244382
09-07-2024 20:02,39.21310167,2.666325109,30.18890648,33.06511499
09-07-2024 20:03,38.946362,2.798384425,30.27225957,31.74128358
09-07-2024 20:04,38.67169281,2.930234722,30.35622622,32.59546269
09-07-2024 20:05,38.38918736,3.061790111,30.44080485,32.127909
09-07-2024 20:06,38.09894135,3.192964939,30.52599384,31.84487435
09-07-2024 20:07,37.80105295,3.323673847,30.61179156,32.35790669
09-07-2024 20:08,37.49562267,3.453831827,30.69819639,32.58166065
09-07-2024 20:09,37.18275344,3.583354281,30.78520669,32.23567289
09-07-2024 20:10,36.86255049,3.712157079,30.87282078,31.96300372
09-07-2024 20:11,36.53512137,3.840156616,30.96103701,32.7983432
09-07-2024 20:12,36.2005759,3.967269869,31.0498537,32.80446885
09-07-2024 20:13,35.85902611,4.093414457,31.13926916,31.76772526
09-07-2024 20:14,35.51058628,4.218508692,31.22928167,32.14128164
09-07-2024 20:15,35.15537281,4.342471638,31.31988954,31.29229069
09-07-2024 20:16,34.79350427,4.465223169,31.41109103,32.48465287
09-07-2024 20:17,34.42510129,4.586684017,31.50288441,32.71521704
09-07-2024 20:18,34.05028657,4.706775833,31.59526793,32.23000525
09-07-2024 20:19,33.66918486,4.825421235,31.68823983,31.50059061
09-07-2024 20:20,33.28192285,4.942543867,31.78179834,32.80827484
09-07-2024 20:21,32.88862919,5.058068445,31.87594168,32.99747208
09-07-2024 20:22,32.48943444,5.171920813,31.97066806,31.74726431
09-07-2024 20:23,32.08447101,5.284027991,32.06597568,32.16617793
09-07-2024 20:24,31.67387316,5.394318228,32.16186271,32.33134222
09-07-2024 20:25,31.2577769,5.502721046,32.25832734,32.29557133
09-07-2024 20:26,30.83632,5.609167295,32.35536773,31.90418273
09-07-2024 20:27,30.40964193,5.713589194,152.452982,44.7565583
09-07-2024 20:28,29.9778838,5.81592038,141.1316585,41.90989851
09-07-2024 20:29,29.54118836,5.916095956,130.8976153,40.8592446
09-07-2024 20:30,29.0996999,6.014052529,121.6474362,40.66827649
09-07-2024 20:31,28.65356424,6.10972826,113.2875465,40.6768653
09-07-2024 20:32,28.20292871,6.203062901,105.7332759,39.59377335
09-07-2024 20:33,27.74794203,6.293997842,98.90801142,37.54833145
09-07-2024 20:34,27.28875434,6.382476144,92.74243057,39.06309101
09-07-2024 20:35,26.82551713,6.468442584,87.17380758,37.32394838
09-07-2024 20:36,26.35838316,6.551843689,82.14538561,35.92945149
09-07-2024 20:37,25.88750645,6.632627773,33.46027585,31.55198037
09-07-2024 20:38,25.41304224,6.710744976,33.56407812,32.05235913
09-07-2024 20:39,24.9351469,6.786147293,33.6684313,32.16521023
09-07-2024 20:40,24.45397794,6.858788609,33.77333338,31.47562191
09-07-2024 20:41,23.9696939,6.928624731,33.87878238,31.73879235
09-07-2024 20:42,23.48245434,6.995613419,33.98477629,31.38389348
09-07-2024 20:43,22.99241979,7.059714412,34.09131309,31.38141921
09-07-2024 20:44,22.49975168,7.120889456,34.19839074,31.74429718
09-07-2024 20:45,22.00461233,7.179102334,34.30600722,32.06932949
09-07-2024 20:46,21.50716485,7.234318885,34.41416047,30.74683289
09-07-2024 20:47,21.00757311,7.286507032,34.52284844,31.16529914
09-07-2024 20:48,20.50600172,7.335636802,34.63206904,30.94640238
09-07-2024 20:49,20.00261594,7.381680345,34.74182022,30.70860938
09-07-2024 20:50,19.49758163,7.424611956,34.85209987,30.6479083
09-07-2024 20:51,18.99106524,7.46440809,34.9629059,31.15431341
09-07-2024 20:52,18.48323371,7.501047379,155.0742362,42.56957174
09-07-2024 20:53,17.97425444,7.534510647,143.7665788,41.37430165
09-07-2024 20:54,17.46429526,7.564780922,133.5461515,40.76784657
09-07-2024 20:55,16.95352434,7.591843448,124.3095379,39.39576676
09-07-2024 20:56,16.44211015,7.615685697,115.963163,39.25639304
09-07-2024 20:57,15.93022145,7.636297372,108.4223563,37.9593146
09-07-2024 20:58,15.41802716,7.653670419,101.6105045,36.87096269
09-07-2024 20:59,14.90569637,7.667799033,95.45828487,37.96603823
09-07-2024 21:00,14.39339828,7.678679656,89.9029714,35.13112589
09-07-2024 21:01,14.43977913,7.686310987,88.37775667,36.478537
09-07-2024 21:02,14.48636104,7.690693974,43.19154996,31.70991107
09-07-2024 21:03,14.5331431,7.691831822,46.78570408,31.65869534
09-07-2024 21:04,14.58012444,7.689729986,50.3676212,31.80989043
09-07-2024 21:05,14.62730416,7.684396167,53.93307817,33.48868768
09-07-2024 21:06,14.67468136,7.675840308,57.47787249,34.04478677
09-07-2024 21:07,14.72225515,7.664074585,60.99782742,33.1920106
09-07-2024 21:08,14.7700246,7.649113403,64.48879708,33.47167573
09-07-2024 21:09,14.81798882,7.630973381,67.94667148,34.60393645
09-07-2024 21:10,14.86614689,7.609673343,71.36738155,34.26131893
09-07-2024 21:11,14.91449789,13.98523431,74.74690406,35.65639094
09-07-2024 21:12,14.9630409,13.34863893,78.08126657,35.9183022
09-07-2024 21:13,15.01177501,12.76691098,81.3665522,35.9331862
09-07-2024 21:14,15.06069928,12.23456251,84.59890447,36.27196609
09-07-2024 21:15,15.10981277,11.74663261,87.77453193,36.64789464
09-07-2024 21:16,15.15911457,11.29863733,90.88971284,36.19045457
09-07-2024 21:17,15.20860371,10.88652458,93.94079963,36.6637267
09-07-2024 21:18,15.25827928,10.50663312,96.92422342,37.38179421
09-07-2024 21:19,15.30814031,10.15565557,99.8364983,37.30288979
09-07-2024 21:20,15.35818585,9.830604931,102.6742256,39.17497794
09-07-2024 21:21,15.40841497,7.174355783,105.4340981,37.86797613
09-07-2024 21:22,15.4588267,7.117384065,108.1129038,37.19981393
09-07-2024 21:23,15.50942007,7.05768972,110.7075302,36.92049184
09-07-2024 21:24,15.56019413,6.9953204,113.2149679,38.98757831
09-07-2024 21:25,15.61114792,6.930325617,115.6323141,38.8880103
09-07-2024 21:26,15.66228045,6.862756705,117.9567765,39.76852163
09-07-2024 21:27,15.71359076,6.792666787,120.1856763,38.94719367
09-07-2024 21:28,15.76507787,6.720110736,122.3164519,39.41986964
09-07-2024 21:29,15.8167408,6.645145141,124.3466616,39.82046144
09-07-2024 21:30,15.86857856,6.567828263,126.2739868,39.79350912
09-07-2024 21:31,15.92059018,6.488219999,128.0962347,39.93163359
09-07-2024 21:32,15.97277465,6.406381841,129.8113413,40.58184915
09-07-2024 21:33,16.02513099,6.32237683,131.4173732,39.95959834
09-07-2024 21:34,16.0776582,6.236269517,132.912531,40.79048628
09-07-2024 21:35,16.13035527,6.148125914,134.2951503,41.57161727
09-07-2024 21:36,16.18322122,6.058013454,135.5637047,41.608063
09-07-2024 21:37,16.23625502,5.96600094,136.7168071,39.98896781
09-07-2024 21:38,16.28945566,5.872158501,137.7532118,40.74659193
09-07-2024 21:39,16.34282215,5.776557541,138.6718154,41.22440541
09-07-2024 21:40,16.39635345,5.679270691,139.4716589,41.79367576
09-07-2024 21:41,16.45004856,5.580371761,140.1519283,41.32318385
09-07-2024 21:42,16.50390645,5.479935688,140.7119557,41.90946486
09-07-2024 21:43,16.55792608,5.378038482,141.1512202,40.97402836
09-07-2024 21:44,16.61210645,5.274757176,141.4693488,41.50051968
09-07-2024 21:45,16.6664465,5.170169776,141.6661163,41.52775588
09-07-2024 21:46,16.72094522,5.064355202,141.7414458,42.00934644
09-07-2024 21:47,16.77560156,4.957393236,141.6954089,41.79711827
09-07-2024 21:48,16.83041447,4.849364468,141.5282257,41.66580119
09-07-2024 21:49,16.88538293,4.74035024,141.2402642,41.71126465
09-07-2024 21:50,16.94050587,4.630432591,140.83204,40.63549743
09-07-2024 21:51,16.99578226,10.9196942,140.3042157,41.73623835
09-07-2024 21:52,17.05121104,10.1991778,139.6576002,41.18834521
09-07-2024 21:53,17.10679115,9.535965571,138.8931475,41.22703042
09-07-2024 21:54,17.16252153,8.92462635,138.0119555,41.32303807
09-07-2024 21:55,17.21840113,8.360254243,137.0152649,40.13119345
09-07-2024 21:56,17.27442888,7.838418621,135.9044576,41.03289042
09-07-2024 21:57,17.33060371,7.355118872,134.681055,40.54526863
09-07-2024 21:58,17.38692456,6.906743445,133.346716,40.23598608
09-07-2024 21:59,17.44339034,6.490032791,131.9032351,40.63159427
09-07-2024 22:00,17.5,6.102045822,130.3525404,40.20109161
09-07-2024 22:01,17.55675244,3.511350489,128.6966907,40.14723024
09-07-2024 22:02,17.6136466,3.52272932,126.9378738,39.48301373
09-07-2024 22:03,17.67068138,3.534136276,125.0784029,39.54052218
09-07-2024 22:04,17.7278557,3.545571139,123.1207146,40.66875633
09-07-2024 22:05,17.78516847,3.557033693,121.0673655,39.55250736
09-07-2024 22:06,17.8426186,3.568523719,118.921029,38.61018103
09-07-2024 22:07,17.90020499,3.580040998,116.6844925,39.43618994
09-07-2024 22:08,17.95792656,3.591585312,114.3606534,39.36522069
09-07-2024 22:09,18.0157822,3.603156439,111.9525161,38.65648632
09-07-2024 22:10,18.0737708,3.61475416,109.463188,37.72419307
09-07-2024 22:11,18.13189127,3.626378255,106.8958757,38.3819047
09-07-2024 22:12,18.1901425,3.638028501,104.2538815,37.31954912
09-07-2024 22:13,18.24852338,3.649704677,101.5405988,38.01930615
09-07-2024 22:14,18.3070328,3.661406561,98.75950843,36.95233539
09-07-2024 22:15,18.36566965,3.673133929,95.91417412,36.65554025
09-07-2024 22:16,18.4244328,3.68488656,93.00823827,36.77378444
09-07-2024 22:17,18.48332114,3.696664228,90.04541753,36.92767321
09-07-2024 22:18,18.54233355,3.70846671,87.02949818,37.11213903
09-07-2024 22:19,18.6014689,3.72029378,83.9643316,35.64211674
09-07-2024 22:20,18.66072607,3.732145215,80.85382952,35.11983344
09-07-2024 22:21,18.72010394,3.744020787,77.70195928,34.60627301
09-07-2024 22:22,18.77960136,3.755920272,74.51273898,33.9638888
09-07-2024 22:23,18.83921721,3.767843442,71.29023259,33.88671094
09-07-2024 22:24,18.89895035,3.779790071,68.03854497,34.18954836
09-07-2024 22:25,18.95879965,3.79175993,64.7618169,34.27856339
09-07-2024 22:26,19.01876397,3.803752793,61.46422001,32.97680351
